acct_card_no,prob_true
Act_269446,0.9666666666666667
Act_272239,0.9666666666666667
Act_269929,0.9666666666666667
Act_260302,0.9666666666666667
Act_260306,0.9666666666666667
Act_269451,0.9666666666666667
Act_269934,0.9666666666666667
Act_272451,0.9666666666666667
Act_258752,0.9666666666666667
Act_269915,0.9666666666666667
Act_269454,0.9666666666666667
Act_269455,0.9666666666666667
Act_269905,0.9666666666666667
Act_272236,0.9666666666666667
Act_269938,0.9666666666666667
Act_272441,0.9666666666666667
Act_269867,0.9666666666666667
Act_260574,0.9666666666666667
Act_269874,0.9666666666666667
Act_269873,0.9666666666666667
Act_269485,0.9666666666666667
Act_269490,0.9666666666666667
Act_269491,0.9666666666666667
Act_269469,0.9666666666666667
Act_272231,0.9666666666666667
Act_272256,0.9666666666666667
Act_232002,0.9666666666666667
Act_231624,0.9666666666666667
Act_260296,0.9666666666666667
Act_272457,0.9666666666666667
Act_269444,0.9666666666666667
Act_241235,0.9666666666666667
Act_269659,0.9666666666666667
Act_272329,0.9666666666666667
Act_236727,0.9666666666666667
Act_269759,0.9666666666666667
Act_269752,0.9666666666666667
Act_269750,0.9666666666666667
Act_260397,0.9666666666666667
Act_260533,0.9666666666666667
Act_260399,0.9666666666666667
Act_272421,0.9666666666666667
Act_269768,0.9666666666666667
Act_260403,0.9666666666666667
Act_269743,0.9666666666666667
Act_272299,0.9666666666666667
Act_269537,0.9666666666666667
Act_269740,0.9666666666666667
Act_260405,0.9666666666666667
Act_269762,0.9666666666666667
Act_269770,0.9666666666666667
Act_260438,0.9666666666666667
Act_272304,0.9666666666666667
Act_269548,0.9666666666666667
Act_260430,0.9666666666666667
Act_269676,0.9666666666666667
Act_260517,0.9666666666666667
Act_260431,0.9666666666666667
Act_260434,0.9666666666666667
Act_269552,0.9666666666666667
Act_260389,0.9666666666666667
Act_272407,0.9666666666666667
Act_260407,0.9666666666666667
Act_272291,0.9666666666666667
Act_272432,0.9666666666666667
Act_269774,0.9666666666666667
Act_269520,0.9666666666666667
Act_260406,0.9666666666666667
Act_272303,0.9666666666666667
Act_269782,0.9666666666666667
Act_246333,0.9666666666666667
Act_260484,0.9666666666666667
Act_245864,0.9666666666666667
Act_245919,0.9666666666666667
Act_272358,0.9666666666666667
Act_248305,0.9666666666666667
Act_246445,0.9666666666666667
Act_260501,0.9666666666666667
Act_269672,0.9666666666666667
Act_269554,0.9666666666666667
Act_272343,0.9666666666666667
Act_272376,0.9666666666666667
Act_269671,0.9666666666666667
Act_269669,0.9666666666666667
Act_272327,0.9666666666666667
Act_248801,0.9666666666666667
Act_269585,0.9666666666666667
Act_260482,0.9666666666666667
Act_260481,0.9666666666666667
Act_260478,0.9666666666666667
Act_269582,0.9666666666666667
Act_260475,0.9666666666666667
Act_269580,0.9666666666666667
Act_249579,0.9666666666666667
Act_272367,0.9666666666666667
Act_260499,0.9666666666666667
Act_269616,0.9666666666666667
Act_260465,0.9666666666666667
Act_260459,0.9666666666666667
Act_249959,0.9666666666666667
Act_269625,0.9666666666666667
Act_260437,0.9666666666666667
Act_259235,0.9666666666666667
Act_271057,0.9666666666666667
Act_262319,0.9666666666666667
Act_265642,0.9666666666666667
Act_262687,0.9666666666666667
Act_265756,0.9666666666666667
Act_262750,0.9666666666666667
Act_265718,0.9666666666666667
Act_262755,0.9666666666666667
Act_262795,0.9666666666666667
Act_265643,0.9666666666666667
Act_262700,0.9666666666666667
Act_262787,0.9666666666666667
Act_265649,0.9666666666666667
Act_262786,0.9666666666666667
Act_262785,0.9666666666666667
Act_265665,0.9666666666666667
Act_265672,0.9666666666666667
Act_265802,0.9666666666666667
Act_265791,0.9666666666666667
Act_265678,0.9666666666666667
Act_265743,0.9666666666666667
Act_265633,0.9666666666666667
Act_265732,0.9666666666666667
Act_265735,0.9666666666666667
Act_265736,0.9666666666666667
Act_265741,0.9666666666666667
Act_262743,0.9666666666666667
Act_265749,0.9666666666666667
Act_262708,0.9666666666666667
Act_262736,0.9666666666666667
Act_265724,0.9666666666666667
Act_265754,0.9666666666666667
Act_265757,0.9666666666666667
Act_265767,0.9666666666666667
Act_262711,0.9666666666666667
Act_262777,0.9666666666666667
Act_265684,0.9666666666666667
Act_265466,0.9666666666666667
Act_265281,0.9666666666666667
Act_265247,0.9666666666666667
Act_265269,0.9666666666666667
Act_262978,0.9666666666666667
Act_262972,0.9666666666666667
Act_262970,0.9666666666666667
Act_265279,0.9666666666666667
Act_265285,0.9666666666666667
Act_262985,0.9666666666666667
Act_265288,0.9666666666666667
Act_265289,0.9666666666666667
Act_262984,0.9666666666666667
Act_265238,0.9666666666666667
Act_265230,0.9666666666666667
Act_263004,0.9666666666666667
Act_265267,0.9666666666666667
Act_265263,0.9666666666666667
Act_265685,0.9666666666666667
Act_262798,0.9666666666666667
Act_265690,0.9666666666666667
Act_262771,0.9666666666666667
Act_262761,0.9666666666666667
Act_265705,0.9666666666666667
Act_262760,0.9666666666666667
Act_265711,0.9666666666666667
Act_262864,0.9666666666666667
Act_265261,0.9666666666666667
Act_262872,0.9666666666666667
Act_265451,0.9666666666666667
Act_262990,0.9666666666666667
Act_265255,0.9666666666666667
Act_262989,0.9666666666666667
Act_262986,0.9666666666666667
Act_265627,0.9666666666666667
Act_265625,0.9666666666666667
Act_265159,0.9666666666666667
Act_271839,0.9666666666666667
Act_270518,0.9666666666666667
Act_270524,0.9666666666666667
Act_270527,0.9666666666666667
Act_270530,0.9666666666666667
Act_270533,0.9666666666666667
Act_259036,0.9666666666666667
Act_271943,0.9666666666666667
Act_259968,0.9666666666666667
Act_263798,0.9666666666666667
Act_260669,0.9666666666666667
Act_265538,0.9666666666666667
Act_265541,0.9666666666666667
Act_265542,0.9666666666666667
Act_262816,0.9666666666666667
Act_259030,0.9666666666666667
Act_270512,0.9666666666666667
Act_265565,0.9666666666666667
Act_270545,0.9666666666666667
Act_259885,0.9666666666666667
Act_270554,0.9666666666666667
Act_259037,0.9666666666666667
Act_270553,0.9666666666666667
Act_270548,0.9666666666666667
Act_259890,0.9666666666666667
Act_259891,0.9666666666666667
Act_259909,0.9666666666666667
Act_270540,0.9666666666666667
Act_270536,0.9666666666666667
Act_270507,0.9666666666666667
Act_259912,0.9666666666666667
Act_271848,0.9666666666666667
Act_271844,0.9666666666666667
Act_265557,0.9666666666666667
Act_265567,0.9666666666666667
Act_265529,0.9666666666666667
Act_265515,0.9666666666666667
Act_262846,0.9666666666666667
Act_265499,0.9666666666666667
Act_265506,0.9666666666666667
Act_265514,0.9666666666666667
Act_262842,0.9666666666666667
Act_262840,0.9666666666666667
Act_262839,0.9666666666666667
Act_262849,0.9666666666666667
Act_265519,0.9666666666666667
Act_262830,0.9666666666666667
Act_265524,0.9666666666666667
Act_265525,0.9666666666666667
Act_265526,0.9666666666666667
Act_262826,0.9666666666666667
Act_265483,0.9666666666666667
Act_262854,0.9666666666666667
Act_265574,0.9666666666666667
Act_265613,0.9666666666666667
Act_265537,0.9666666666666667
Act_262809,0.9666666666666667
Act_265590,0.9666666666666667
Act_262805,0.9666666666666667
Act_265605,0.9666666666666667
Act_265608,0.9666666666666667
Act_265615,0.9666666666666667
Act_262857,0.9666666666666667
Act_262801,0.9666666666666667
Act_265619,0.9666666666666667
Act_262808,0.9666666666666667
Act_265533,0.9666666666666667
Act_262818,0.9666666666666667
Act_265531,0.9666666666666667
Act_265151,0.9666666666666667
Act_265161,0.9666666666666667
Act_271494,0.9666666666666667
Act_266187,0.9666666666666667
Act_262430,0.9666666666666667
Act_266180,0.9666666666666667
Act_266181,0.9666666666666667
Act_262420,0.9666666666666667
Act_262414,0.9666666666666667
Act_266186,0.9666666666666667
Act_266191,0.9666666666666667
Act_262444,0.9666666666666667
Act_266194,0.9666666666666667
Act_262410,0.9666666666666667
Act_266200,0.9666666666666667
Act_266201,0.9666666666666667
Act_266204,0.9666666666666667
Act_262393,0.9666666666666667
Act_262435,0.9666666666666667
Act_266172,0.9666666666666667
Act_266215,0.9666666666666667
Act_262346,0.9666666666666667
Act_262364,0.9666666666666667
Act_262374,0.9666666666666667
Act_266269,0.9666666666666667
Act_266273,0.9666666666666667
Act_262351,0.9666666666666667
Act_266282,0.9666666666666667
Act_266288,0.9666666666666667
Act_262379,0.9666666666666667
Act_266289,0.9666666666666667
Act_266291,0.9666666666666667
Act_266299,0.9666666666666667
Act_262362,0.9666666666666667
Act_266239,0.9666666666666667
Act_266238,0.9666666666666667
Act_266214,0.9666666666666667
Act_266302,0.9666666666666667
Act_266250,0.9666666666666667
Act_262334,0.9666666666666667
Act_266459,0.9666666666666667
Act_266460,0.9666666666666667
Act_266445,0.9666666666666667
Act_266396,0.9666666666666667
Act_266394,0.9666666666666667
Act_262281,0.9666666666666667
Act_266327,0.9666666666666667
Act_266457,0.9666666666666667
Act_266328,0.9666666666666667
Act_262333,0.9666666666666667
Act_266342,0.9666666666666667
Act_262328,0.9666666666666667
Act_266351,0.9666666666666667
Act_262322,0.9666666666666667
Act_262233,0.9666666666666667
Act_266451,0.9666666666666667
Act_262446,0.9666666666666667
Act_266413,0.9666666666666667
Act_266312,0.9666666666666667
Act_266325,0.9666666666666667
Act_266400,0.9666666666666667
Act_266401,0.9666666666666667
Act_262257,0.9666666666666667
Act_262245,0.9666666666666667
Act_262244,0.9666666666666667
Act_266449,0.9666666666666667
Act_262240,0.9666666666666667
Act_266431,0.9666666666666667
Act_262270,0.9666666666666667
Act_266443,0.9666666666666667
Act_262237,0.9666666666666667
Act_266447,0.9666666666666667
Act_266258,0.9666666666666667
Act_262370,0.9666666666666667
Act_265162,0.9666666666666667
Act_262910,0.9666666666666667
Act_265319,0.9666666666666667
Act_262924,0.9666666666666667
Act_265409,0.9666666666666667
Act_265410,0.9666666666666667
Act_262922,0.9666666666666667
Act_265411,0.9666666666666667
Act_262909,0.9666666666666667
Act_265316,0.9666666666666667
Act_265420,0.9666666666666667
Act_262907,0.9666666666666667
Act_262906,0.9666666666666667
Act_265426,0.9666666666666667
Act_262902,0.9666666666666667
Act_265430,0.9666666666666667
Act_262964,0.9666666666666667
Act_265295,0.9666666666666667
Act_265434,0.9666666666666667
Act_265191,0.9666666666666667
Act_265171,0.9666666666666667
Act_265173,0.9666666666666667
Act_263029,0.9666666666666667
Act_265178,0.9666666666666667
Act_265184,0.9666666666666667
Act_265186,0.9666666666666667
Act_265192,0.9666666666666667
Act_265227,0.9666666666666667
Act_263028,0.9666666666666667
Act_265198,0.9666666666666667
Act_263023,0.9666666666666667
Act_263017,0.9666666666666667
Act_265221,0.9666666666666667
Act_263010,0.9666666666666667
Act_262896,0.9666666666666667
Act_265447,0.9666666666666667
Act_266248,0.9666666666666667
Act_265368,0.9666666666666667
Act_262956,0.9666666666666667
Act_262946,0.9666666666666667
Act_262944,0.9666666666666667
Act_262941,0.9666666666666667
Act_262937,0.9666666666666667
Act_265365,0.9666666666666667
Act_265371,0.9666666666666667
Act_265346,0.9666666666666667
Act_265145,0.9666666666666667
Act_265818,0.9666666666666667
Act_262673,0.9666666666666667
Act_262373,0.9666666666666667
Act_262371,0.9666666666666667
Act_266244,0.9666666666666667
Act_265347,0.9666666666666667
Act_265343,0.9666666666666667
Act_262892,0.9666666666666667
Act_265325,0.9666666666666667
Act_265449,0.9666666666666667
Act_262879,0.9666666666666667
Act_265390,0.9666666666666667
Act_265809,0.9666666666666667
Act_265376,0.9666666666666667
Act_265369,0.9666666666666667
Act_265326,0.9666666666666667
Act_265341,0.9666666666666667
Act_262958,0.9666666666666667
Act_265329,0.9666666666666667
Act_265331,0.9666666666666667
Act_265332,0.9666666666666667
Act_265337,0.9666666666666667
Act_265340,0.9666666666666667
Act_270558,0.9666666666666667
Act_271831,0.9666666666666667
Act_270565,0.9666666666666667
Act_271925,0.9666666666666667
Act_260001,0.9666666666666667
Act_260003,0.9666666666666667
Act_271920,0.9666666666666667
Act_271922,0.9666666666666667
Act_270415,0.9666666666666667
Act_270410,0.9666666666666667
Act_258958,0.9666666666666667
Act_271917,0.9666666666666667
Act_271930,0.9666666666666667
Act_260007,0.9666666666666667
Act_260008,0.9666666666666667
Act_271935,0.9666666666666667
Act_260010,0.9666666666666667
Act_271937,0.9666666666666667
Act_270400,0.9666666666666667
Act_258967,0.9666666666666667
Act_270425,0.9666666666666667
Act_271904,0.9666666666666667
Act_271985,0.9666666666666667
Act_270383,0.9666666666666667
Act_271938,0.9666666666666667
Act_259979,0.9666666666666667
Act_271902,0.9666666666666667
Act_270431,0.9666666666666667
Act_258985,0.9666666666666667
Act_259993,0.9666666666666667
Act_259991,0.9666666666666667
Act_270428,0.9666666666666667
Act_259992,0.9666666666666667
Act_271906,0.9666666666666667
Act_258978,0.9666666666666667
Act_271912,0.9666666666666667
Act_270401,0.9666666666666667
Act_270314,0.9666666666666667
Act_271978,0.9666666666666667
Act_270203,0.9666666666666667
Act_272075,0.9666666666666667
Act_270210,0.9666666666666667
Act_258842,0.9666666666666667
Act_272081,0.9666666666666667
Act_270205,0.9666666666666667
Act_270204,0.9666666666666667
Act_272083,0.9666666666666667
Act_260115,0.9666666666666667
Act_270202,0.9666666666666667
Act_272085,0.9666666666666667
Act_272094,0.9666666666666667
Act_260131,0.9666666666666667
Act_270186,0.9666666666666667
Act_258844,0.9666666666666667
Act_272074,0.9666666666666667
Act_272036,0.9666666666666667
Act_258934,0.9666666666666667
Act_272052,0.9666666666666667
Act_270310,0.9666666666666667
Act_272040,0.9666666666666667
Act_270231,0.9666666666666667
Act_272041,0.9666666666666667
Act_260110,0.9666666666666667
Act_258868,0.9666666666666667
Act_270230,0.9666666666666667
Act_258848,0.9666666666666667
Act_270229,0.9666666666666667
Act_270224,0.9666666666666667
Act_270222,0.9666666666666667
Act_270217,0.9666666666666667
Act_272064,0.9666666666666667
Act_270215,0.9666666666666667
Act_258940,0.9666666666666667
Act_270317,0.9666666666666667
Act_270566,0.9666666666666667
Act_271448,0.9666666666666667
Act_259487,0.9666666666666667
Act_271430,0.9666666666666667
Act_259506,0.9666666666666667
Act_271431,0.9666666666666667
Act_271137,0.9666666666666667
Act_259266,0.9666666666666667
Act_271102,0.9666666666666667
Act_259477,0.9666666666666667
Act_271103,0.9666666666666667
Act_259528,0.9666666666666667
Act_259526,0.9666666666666667
Act_259091,0.9666666666666667
Act_271446,0.9666666666666667
Act_271120,0.9666666666666667
Act_271425,0.9666666666666667
Act_271424,0.9666666666666667
Act_259519,0.9666666666666667
Act_271180,0.9666666666666667
Act_271054,0.9666666666666667
Act_271052,0.9666666666666667
Act_259566,0.9666666666666667
Act_259531,0.9666666666666667
Act_271454,0.9666666666666667
Act_271098,0.9666666666666667
Act_259292,0.9666666666666667
Act_259291,0.9666666666666667
Act_259475,0.9666666666666667
Act_271167,0.9666666666666667
Act_271156,0.9666666666666667
Act_271413,0.9666666666666667
Act_271415,0.9666666666666667
Act_271151,0.9666666666666667
Act_259524,0.9666666666666667
Act_271436,0.9666666666666667
Act_260063,0.9666666666666667
Act_271966,0.9666666666666667
Act_270347,0.9666666666666667
Act_260024,0.9666666666666667
Act_270346,0.9666666666666667
Act_271960,0.9666666666666667
Act_270345,0.9666666666666667
Act_260049,0.9666666666666667
Act_271969,0.9666666666666667
Act_270348,0.9666666666666667
Act_270342,0.9666666666666667
Act_270340,0.9666666666666667
Act_270332,0.9666666666666667
Act_260059,0.9666666666666667
Act_270329,0.9666666666666667
Act_258936,0.9666666666666667
Act_271956,0.9666666666666667
Act_271955,0.9666666666666667
Act_259279,0.9666666666666667
Act_270377,0.9666666666666667
